outlet,author,rating,text,date_posted
Anytime Fitness Havelock Outram,Darren Lim,5,Clean and quiet gym. Abigail was very helpful with the onboarding!,Date not found
Anytime Fitness Havelock Outram,Christopher Wong,5,"The gym is always clean, equipment is top-notch, and the staff is super friendly.",Date not found
Anytime Fitness Havelock Outram,toy japz,5,Great location. Not to crowded and the machines are all brand new . The staff are all excellent especially Glenice.,Date not found
Anytime Fitness Havelock Outram,Andrew Chen,5,Good gym that is well stocked with equipment and not too busy compared to other branches.,Date not found
Anytime Fitness Havelock Outram,Sho Chen Yi Siang,1,"only found request made privately was rejected by calling me out publicly, paid but felt bad :(",Date not found
Anytime Fitness Havelock Outram,Bryan Loaf,5,Very good they have a vending machine and bicep curl machine and a hip abduction machine,Date not found
Anytime Fitness Havelock Outram,Aaron Ng,5,"Spaced out, not too crowded, perfect for doing your exercises and made even better by friendly staffers (Gurwin!)",Date not found
Anytime Fitness Havelock Outram,dana,5,glenice and ashton were very helpful 🙏🏻🙏🏻 …,Date not found
Anytime Fitness Havelock Outram,aelly,5,"friendly staff, nice and clean gym",Date not found
Anytime Fitness Havelock Outram,Jordan Rhys,5,AMAZING OUTLET AMAZING PPL KOEN SO SEXY nice outlet and location with good variety of equipment and friendly staff,Date not found
Anytime Fitness Havelock Outram,Zekai Gong,5,"Very nice staff, not much crowd",Date not found
Anytime Fitness Havelock Outram,GentMonsterrr,5,"Machines were well maintained and clean 🧽
Love the music choices too and overall vibe was so cooll …",Date not found
