outlet,author,rating,text,date_posted
Anytime Fitness NEX,Ganapathy Servalingam,5,The GYM has Friendly staffs always willing to listen and help and takes note which equipments need to change and to repair and follows up sincerely.The machines and free weights are good keep it up Anytime Fitness  NEX,Date not found
Anytime Fitness NEX,Sixty-fiver 65,1,Great location but poor service ，old equipment and less than sanitary environment,Date not found
Anytime Fitness NEX,Pierre Gabriel Gallardo,5,its a pretty good gym because it is near to where i stay. Just go and do your lifts but you must check also which time are the most crowded.,Date not found
Anytime Fitness NEX,Amanda Lim,2,"Lots of equipment needs updating. Ventilation could be better, as some areas feel almost suffocating.",Date not found
Anytime Fitness NEX,wurkafeela,1,"NEGATIVE CUSTOMER SERVICE!!!

Recieved terrible customer service experience after calling for billing clarifications.

Replying ""there's nothing I can do"" without even further clarification...",Date not found
Anytime Fitness NEX,Yvonne Li,4,"Conveniently located at NEX Shopping Centre, which is near my place. Less excuse for me to work out! Staff are also very nice, always welcomes you with a smile.",Date not found
Anytime Fitness NEX,bluevastsky,2,"Spacious gym, ample weights, overall well maintained however has inflexible staff",Date not found
Anytime Fitness NEX,Siew Hing Lam,3,The only advantage that nail me is the location. The gym is packed most of the time. Equipment are quite limited. There are some classes which you need to pay extra.,Date not found
Anytime Fitness NEX,Bartosz Burzyński,2,"Bad management, broken and dirty equipment. The only advantage is it is spacious.",Date not found
Anytime Fitness NEX,Jerome Ong,1,"Staff and service is really bad and arrogant, so is the culture of the regular goers at the gym. Their only value is that it is opened 24 hours.",Date not found
