outlet,author,rating,text,date_posted
Anytime Fitness Admiralty,jack ng,1,"experience with this gym is super bad , super cramped and staff are not working , they are mostly on their phones and very little details are given to customer when signing contracts etc , highly not recommended unless you are just going at it for a day or two , please sign at other gyms",Date not found
Anytime Fitness Admiralty,Tee Junt,1,Gym is small and crowded during peak hour. Only have 1 barbell rack and one smith machine. No locker and no shower room provided. No deadlift platform provided. Some dumbbell are rusted. Basically not worth for monthly member fee of SGD100 with the equipment and facility provided.,Date not found
Anytime Fitness Admiralty,Constance Lim,5,"The gym location is good, very near MRT, and the staff, especially Cheryl is very friendly and helpful. She always listen to our needs and take action on it. Not easy to find a gym manager that really cares about all members.",Date not found
Anytime Fitness Admiralty,Rachel Tan,1,"The gym is poorly maintained, unlike other branches. Rusty equipment and torned rubber plates. Unable to cater to peak hour crowds with 1 smith and 1 squat rack. Management team needs to look into potential upgrading of the gym.",Date not found
Anytime Fitness Admiralty,Ammiel Josh,5,I haven't experienced the place yet but the workers there were very kind and really good at selling the membership which made me purchase it. They are good. eyyyy,Date not found
Anytime Fitness Admiralty,krishnan Sankar,1,"Before sign membership, please get clear on termination conditions. You will be locked under the contract and keep paying them for nothing. when you asked them to terminate the contract, they will show you all the conditions which is not allow you to terminate. During signing, no one will warn you or alert you on these conditions.",Date not found
Anytime Fitness Admiralty,Matt Chua,5,"Not a big fancy gym you usually find outside. However, it is cosy and equipments are sufficient for workout. The staffs are friendly and are willing to help with any administrative matters. Overall great neighborhood gym at a wonderful location.",Date not found
Anytime Fitness Admiralty,Hamizan Ismail,5,AF Admiralty is just walking distance from my place and its so convenient. The gym goers are very friendly and easy to strike a conversation with. The staff are very welcoming and I feel very much at home.,Date not found
Anytime Fitness Admiralty,Gavin Yuen,5,"A very nice and quaint gym, facilities are up-kept well and employees are approachable and friendly. Environment is also conducive. Could use more cable machines, hoping that it expands!",Date not found
Anytime Fitness Admiralty,Althaf Sameer,5,"The Gym is really great especially after reno , the staff are really friendly moreover the ambiance is great.
Drop by to take some really great gym pics ✨",Date not found
Anytime Fitness Admiralty,Kylie Lee,5,honestly the best gym. staffs are super friendly and the equipments are very clean and tidy. i love anytime fitness but the one at woodlands galaxy will always be my favourite <3,Date not found
Anytime Fitness Admiralty,emma fatimah,5,"Loveeee going to admiralty AF .. Most other AF i went to, the staffs arent exactly welcoming but i notice that the female staff at AF admiralty always smile and waves to anyone who enters and exits the gym, makes people like me feel very welcomed !! love her bubblyness ❤️❤️",Date not found
Anytime Fitness Admiralty,Grace Lim,1,"I'm trying to survey prices and packages for gyms in the area. Got contacted by the gym and they have been very shady about their prices. Will not reveal to me the exact price and packages either (only mentioned range $90-150) and kept pushing me to drop by to find out the prices. The worst kind of sales tactic. Especially during the pandemic point, they don't allow trials which is fair enough. Then what's the point you're increasing number of people in the gym by asking people to drop by? Don't allow gyms to do this to customers. Businesses should be transparent. Stop using MLM tactics.

Edit: Pricing policy is also not disclosed to me since you've brought it up. I don't have any interest in supporting shady tactics in business practices. My review is a warning to other potential people like me just trying to make good concious consumer decisions. Declining the invite to tour the gym as it's time-wasting if your prices itself are not favorable. Also read that there are no lockers or showers so I can't understand the crazy high price either.",Date not found
Anytime Fitness Admiralty,Winnie Cwx,5,"Accessible to Admiralty MRT, just a few mins walk. Pretty decent gym if you’re here for a short workout. They’ve all the equipments here. One squat rack and 2 olympic bars, you name it. Staff here are super friendly!!",Date not found
Anytime Fitness Admiralty,Jim Ng,2,"Not a fan of the lack of maintenance of equipment, alongside the fact that if you'd like to refer a friend in you'd have to constantly arrange an appointment during office hours.

In theory, office workers only have time to work out before and after office hours so the theory is kinda flawed.

Additionally, the gym has a strict policy of not allowing you to play music with their speakers.

The gym recently installed new prism+ TVs that plays music that intermittently cuts off, which is a huge disturbance and pain in the @** if you ask me.

Driving to other gyms in the future like Woods Square's anytime fitness instead.

Disappointing.",Date not found
Anytime Fitness Admiralty,AestheticRevive,1,Not a typical powerlifting / Serious Bodybuilding gym . Decent working equipment but not a wide range of them . Greeny dull walls / No windows . Feel like a cage when working out . Just a normal fitness corner .,Date not found
Anytime Fitness Admiralty,Reeve Ng,5,"Gym here is a fun experience and has all the necessary equipment to have a good work out. Members here are also super friendly and helpful, staff here are really welcoming.",Date not found
Anytime Fitness Admiralty,Brian D,5,"This AF outlet is so convenient because it is sheltered all the way from Admiralty. Equipments are more than enough. But most importantly, both staff Cheryl and Joey are very warm and friendly always.",Date not found
Anytime Fitness Admiralty,Hoe Chin Chua,5,"Place is awesome, have been training for the past 5 years and the staffs are really friendly! It is very close to Admiralty MRT and it's about 5-10 minutes walk and there's also great food to indulge in around the area after my workout!",Date not found
Anytime Fitness Admiralty,Juno Jake,1,"Terrible gym.  Worse than those SSC stadium gyms. Space is so tiny,  crowded,  no toilet,  no changing room, limited machines,  limited weights,  limited benches,  most of the time u will be standing around waiting to use the facilities.  Don't waste your time and money.  Pick another gym.",Date not found
Anytime Fitness Admiralty,James,3,Very very small does not have machines if you are working out upper back and very squeezy cos alot of people do come here,Date not found
Anytime Fitness Admiralty,Daniel Yao,5,"After the renovation, the place lit up! The vibe and atmosphere are great! The staff are very friendly and welcoming!",Date not found
Anytime Fitness Admiralty,Lee Chrispher,4,"Cosy and acceptable as a neighbourhood gym with the required facilities available. Nevertheless, it is relatively small due to the location. Choose your time of visit and hopefully is jus right for you to do your routine without waiting.",Date not found
Anytime Fitness Admiralty,Sher Li Oh,5,The staff is always friendly and helpful. There is a good range of equipment and the gym is always kept clean and comfortable.,Date not found
Anytime Fitness Admiralty,Jasmine Yeo,5,Gym is well equipped! Staff are friendly and it’s a lovely place to do my workouts in!,Date not found
Anytime Fitness Admiralty,Jie Ying,5,"Equipments are all well maintained, place was clean and tidy!! Staff there are friendly and approachable! 👏 …",Date not found
Anytime Fitness Admiralty,Russel Dylan Lee (rascalrussel),5,Nice layout. Equipments are good but just that gym is abit small... Does it's work. Best to workout when less crowded,Date not found
Anytime Fitness Admiralty,Ahmad Yusran,5,Very friendly staff and great vibes,Date not found
Anytime Fitness Admiralty,John ONG,3,"Mostly crowded 9pm onwards...  Center a bit small for neighbourhood members..  suspect some members' gfs/bfs/spouse not members..

May need more resting area rather feeling over crowd on work stations....🙄...",Date not found
Anytime Fitness Admiralty,Heezy Feezy,5,Staff are very friendly! Equipments are sufficient for all gym lovers.,Date not found
Anytime Fitness Admiralty,Langston Lai,4,Small but well equipped. Not too crowded with very helpful and friendly staff! Good experience overall.,Date not found
Anytime Fitness Admiralty,liyen marianne,1,"Does not want to disclose packages through chat insisted me to come down. I have told them i do not want to be pressured in joining their membership by their staff! DONT GIVE IN TO AF SALES STAFF
but insisted that i should come down to know about their packages.",Date not found
Anytime Fitness Admiralty,Amy Mya,5,a pretty cozy gym!! enjoyed using the facilities there and its always clean and nice! friendly staff :),Date not found
Anytime Fitness Admiralty,Min Chang,5,"Joey and Gabriel is always smiling and greeting everyone that comes in and out of the gym, theyre very kind too",Date not found
Anytime Fitness Admiralty,Jolene Wang,5,"10/10 standing outside the door to tap to change my home gym because the staff are 030 so good, kylie/kai li shout out to you girl ure the best and thanks for helping me resolve my membership issues with another AF outlet",Date not found
Anytime Fitness Admiralty,Rajath Pramod Hegde,5,Very quick response and timely help by the staff to get me signed up with the gym membership!,Date not found
Anytime Fitness Admiralty,Aloy Gates,5,Staffs are super friendly and helpful. Gym is always kept clean too!,Date not found
Anytime Fitness Admiralty,Aaron Alexander,5,Small but cozy. Amenities are in great condition and staffs are amazing!,Date not found
Anytime Fitness Admiralty,Leo,5,I’ve been going to this branch for some time and it’s cosy. Staff are friendly and it’s open 24/7. Great aircon and ambiance.,Date not found
Anytime Fitness Admiralty,Aidan Koh,5,"Very conducive gym! With helpful and selfless stuff members, going beyond their hours to help! Good gym overall",Date not found
Anytime Fitness Admiralty,Zik Zack,5,"Loving the new look, machines and vibes. My new fav gym!",Date not found
Anytime Fitness Admiralty,Abdo Harb,1,No good,Date not found
Anytime Fitness Admiralty,Muhammad Zaid,5,"Convenient location to my home, cozy gym with friendly staff. The gym regulars are the best!",Date not found
Anytime Fitness Admiralty,Emmanuel Lim,5,The place is clean and has alot of equipment that you can use for your workouts,Date not found
