outlet,author,rating,text,date_posted
Anytime Fitness Clementi City,aravind m,5,Good experiance and good environment.. feels best,Date not found
Anytime Fitness Clementi City,Bryan Tan,5,"The friendliest gym I’ve been to. The staff are friendly and helpful, making the experience there very pleasant. The layout of the gym is great with sufficient space between machines. 🙌🏼 …",Date not found
Anytime Fitness Clementi City,Ashton van der Decken,1,"One of the most unfriendly anytime fitness gym that I have ever been to, and I have been a member for 7-8 years.

The staff don't acknowledge guests, not even a smile, the only time I ever see anyone smile was when I re-signed up.

The staff works out daily, with his girlfriend, and oftentimes I see him opening doors for some people without keycards, which  iI believe is against company policy.

Also this gym has a whole lot of guys working out in the mornings but they gossip and talk like aunties at the wet market, while hogging bars or machines.",Date not found
Anytime Fitness Clementi City,J,1,Visited countless AF gyms over the years and I must say this outlet has the worst staff across all AFs. Esp Yusof. Super disrespectful.,Date not found
Anytime Fitness Clementi City,Vasanth Balakrishnan,1,"Much smaller than other clubs, fewer equipments and rude staff. The terms and cancellation policies are designed to trick you. They will sign you up for 18 months with no auto renewal, but will continue to charge indefinitely after the term. If you contest it, they will pretend like they are searching for more information and push it under the rug. Unethical at best, fraudulent at worst.",Date not found
Anytime Fitness Clementi City,Theodore Jian Qin Tan,4,"Easily accessible from public transport. Amazing view from the gym. Selection of Gym Music was okay. Huge array of Equipment and quite spacious.
Slightly crowded. Would still recommend 8/10",Date not found
Anytime Fitness Clementi City,Joey,5,Gym that feels like home ! Gym trainers and club manager are really sweet and friendly. Wish there was a larger variety of gym equipments like stair master but it's not bad ☺️,Date not found
Anytime Fitness Clementi City,Josh Loke,1,"Horrible experience with AF clementi. I brought my gf down, and the manager Yusof claimed that she cannot use the free trial because it is only available between Monday-Fri, 9am -6pm.

I cannot find evidence anywhere that this is true.

More than just that, a reasonable request to show evidence as I cannot find it anywhere was met with him yelling at me.",Date not found
Anytime Fitness Clementi City,Az,5,Spacious and have very friendly staff too. One of the biggest gym i went to. Did nt have many crowd especially in the weekend mornings.,Date not found
Anytime Fitness Clementi City,Rahul Garg,1,"Cancellation process is terrible. They need 30 day notice after the 12 month expiry. You can't even send a notice in 11th month. It has to be after. Hence, you are basically signing up for a minimum of 13 months. The sign ups are instant but apprently cancellation needs 30 days time. What a joke.",Date not found
Anytime Fitness Clementi City,Mark Barden,4,"Clementi anytime Fitness is quite nice. A little bit more space, nice leg press, everybody puts the weights back, staff are friendly, overall very nice.",Date not found
Anytime Fitness Clementi City,Rajeswari Raman,5,"Great gym. Daily classes is a bonus. Vry friendly staff, always with a big smile. Currently my home gym. Love it.",Date not found
Anytime Fitness Clementi City,Florian Parzhuber,4,Decent Anytime Fitness. A bit cramped and working out during peak period or during classes can be quite hard as the yoga class takes up about half of the space there.,Date not found
Anytime Fitness Clementi City,Khant Min,5,"Really solid AF gym, the staff are very friendly and the gym is relatively chill and good place to workout",Date not found
Anytime Fitness Clementi City,Fizzy18,4,Its quite cramp but the trainers were lovely and friendly! Free advices from trainers that help you correct your form! :),Date not found
Anytime Fitness Clementi City,Kannina,3,Don't know if it's just me but the space is limited and the placement of the squat stand and power rack are quite awkward. Sufficient equipment though,Date not found
Anytime Fitness Clementi City,Rachel Alison,5,"Convenient outlet, next to the MRT station. Fun classes and friendly staff. Good place to gym!",Date not found
Anytime Fitness Clementi City,Zhi Yu Teh,4,"Big and spacious with two racks and three barbells, hard to find a spot during peak hours though (6-9pm)",Date not found
Anytime Fitness Clementi City,L W,1,The staff (?trainer) is really rather rude and abrupt.,Date not found
Anytime Fitness Clementi City,Clarence Tan,5,Love the gym! Trainers are friendly and facilities are adequate!,Date not found
Anytime Fitness Clementi City,Lily Chua,5,Great gym to workout in! Friendly staff and trainers too.,Date not found
Anytime Fitness Clementi City,Gu YuTing,1,the bathroom and shower area....... Will never go there again,Date not found
Anytime Fitness Clementi City,Eric Tan,1,Wasting other people time using phone hogging the equipment not focus on workout should ban using phone,Date not found
Anytime Fitness Clementi City,Clarence Lee,4,Sometimes crowded but sometimes not.  But still like it cause near my house.,Date not found
Anytime Fitness Clementi City,Ricky Toong,1,bad experience! Got one fatty gangster who like to show off n bullied..mostly seen him every night.,Date not found
Anytime Fitness Clementi City,Apple Buenavista,5,Strategical location. Near train station.,Date not found
Anytime Fitness Clementi City,Rafael Ryan “Ry” Feliciano,5,Great workout all the time. Mornings are perfect since less people.,Date not found
Anytime Fitness Clementi City,kaarthick subramanian,5,Very crowded these days. But the gym is decently big enough,Date not found
Anytime Fitness Clementi City,Jolene Chua,1,Received an update that opening hours is 12nn to 8pm on weekdays and 12nn to 4pm on Saturdays...,Date not found
Anytime Fitness Clementi City,Guanyu Yao,5,One of the best branch in SG. Staffs are friendly too.,Date not found
Anytime Fitness Clementi City,Hyacinth F,4,Good for it's 24/7,Date not found
Anytime Fitness Clementi City,aaron Tan,1,Too less information that month say this this month say that just wan you pay more and more money then don’t care you already,Date not found
Anytime Fitness Clementi City,Azri AlFurqan,5,Fun environment and the staffs here are really nice👍 …,Date not found
Anytime Fitness Clementi City,Sanny,5,Room is good enough for working out freely . spacious.,Date not found
Anytime Fitness Clementi City,Angeline Poh,5,PTs are professional and very helpful. 👍🏻 …,Date not found
Anytime Fitness Clementi City,Teck Hwa,1,Awful music. Louder than my noise cancelling headphone. Disrupt workout,Date not found
Anytime Fitness Clementi City,C L,5,"Spacious, not too crowded at off peak hours.",Date not found
Anytime Fitness Clementi City,Elene Lee,5,Cheerful staff and enjoyable work out environment!,Date not found
Anytime Fitness Clementi City,Nasri S.,5,Convenient location,Date not found
Anytime Fitness Clementi City,Michael Tan,4,Place is small but you have every equipment to use.,Date not found
Anytime Fitness Clementi City,Gregory Tham,5,Best gymming environment ever.,Date not found
Anytime Fitness Clementi City,Marhoum Teddy Sukma,5,Best gym in the west of Singapore,Date not found
Anytime Fitness Clementi City,Aaron Sham,5,Great place to work out in your zone,Date not found
Anytime Fitness Clementi City,Alex,1,Of many branches this is one of the less disrespectful one,Date not found
Anytime Fitness Clementi City,G unit,1,machines are poorly maintained.,Date not found
Anytime Fitness Clementi City,Dylan Ang,5,"Great club, fantastic location",Date not found
Anytime Fitness Clementi City,Sweta Das,5,Very well equipped 👍👍🙏🙏 …,Date not found
Anytime Fitness Clementi City,Ai Nah Lim,4,Love working out here!,Date not found
Anytime Fitness Clementi City,Alvin Loo,4,Clean and well managed gym,Date not found
Anytime Fitness Clementi City,dltmdwnfkdldjs,4,"good clean, can be crowded",Date not found
Anytime Fitness Clementi City,Daniel Conte,1,Terrible experience with the franchisee Nikki,Date not found
Anytime Fitness Clementi City,Daniel Tan,5,Get off your couch and move.,Date not found
Anytime Fitness Clementi City,W Yow,1,Horrible customer service,Date not found
Anytime Fitness Clementi City,wobbly wooger,5,nice facilities,Date not found
Anytime Fitness Clementi City,James Tio,3,Location is good,Date not found
Anytime Fitness Clementi City,Muhammad Nazrul,5,Spacious much!,Date not found
Anytime Fitness Clementi City,Timothy Seet,4,Convenient,Date not found
Anytime Fitness Clementi City,ko ko liu,5,"I stumbled upon this place by chance, but it was such a good experience that I signed up right away! I run here every day. The treadmill is very clean, and the view is beautiful! The staff are also very friendly. My trainer was super nice and attentive, and I really enjoyed my workout. My trainer was Greg, and he was super nice. He speaks Chinese, which is awesome! I'll definitely recommend this to my friends! There's also a lot of food options downstairs, which is very convenient.",Date not found
Anytime Fitness Clementi City,Bear Melon,4,"Gym space: 3
Cleanses: 4
Machine variations: 4
Maintenance: 5
Access: 4 (Clementi: 3 min)
Shower: 4 (4 showers, 1 change room)

Machine Life Fitness
3 racks
Good for legs and back

Everything is well-equipped, but nothing stands out.
Relatively crowded",Date not found
Anytime Fitness Clementi City,XIA JIA,1,Some staff members have very bad attitudes,Date not found
Anytime Fitness Clementi City,Dylan Seng,5,,Date not found
Anytime Fitness Clementi City,AMFITNESS,5,,Date not found
Anytime Fitness Clementi City,Menghua Y,1,,Date not found
Anytime Fitness Clementi City,Sean Lee,1,,Date not found
Anytime Fitness Clementi City,Jo Sam,4,,Date not found
Anytime Fitness Clementi City,Charlotte Lai,4,,Date not found
Anytime Fitness Clementi City,Vishal Khatri,5,,Date not found
Anytime Fitness Clementi City,Joe Heng,4,,Date not found
Anytime Fitness Clementi City,Matthew Phua,4,,Date not found
Anytime Fitness Clementi City,VCNTWLLM,5,,Date not found
Anytime Fitness Clementi City,Marcus Lim,5,,Date not found
Anytime Fitness Clementi City,Rafidi Amat,4,,Date not found
Anytime Fitness Clementi City,kangyee Chee,1,,Date not found
Anytime Fitness Clementi City,Cursedxian -Clash Royale And Gaming,5,,Date not found
Anytime Fitness Clementi City,Pavithra Sarathy,5,,Date not found
Anytime Fitness Clementi City,Kevin Tan,5,,Date not found
Anytime Fitness Clementi City,Kwang Yang Lam,5,,Date not found
Anytime Fitness Clementi City,Allan Tang,4,,Date not found
Anytime Fitness Clementi City,Joshua Josh,5,,Date not found
Anytime Fitness Clementi City,Ronald Reegan Mariya Innasi,5,,Date not found
Anytime Fitness Clementi City,EvelynTeomeiling EvelynTeomeiling,5,,Date not found
Anytime Fitness Clementi City,Terry Yap,5,,Date not found
Anytime Fitness Clementi City,Alfred Tay,4,,Date not found
Anytime Fitness Clementi City,Mohammad Yassir,5,,Date not found
Anytime Fitness Clementi City,badsha rahim,5,,Date not found
Anytime Fitness Clementi City,Lee Kim loong,5,,Date not found
Anytime Fitness Clementi City,Valentina Bellemo,5,,Date not found
Anytime Fitness Clementi City,Fabian Chan,5,,Date not found
Anytime Fitness Clementi City,Hei Fung,5,,Date not found
Anytime Fitness Clementi City,Ng Yuan Sheng,5,,Date not found
Anytime Fitness Clementi City,Joe Teng,4,,Date not found
Anytime Fitness Clementi City,Kanghao Wang,5,,Date not found
Anytime Fitness Clementi City,Yogarajan K,4,,Date not found
Anytime Fitness Clementi City,mohit tamrakar,3,,Date not found
Anytime Fitness Clementi City,Azlan Aziz,5,,Date not found
Anytime Fitness Clementi City,Shiva K,4,,Date not found
Anytime Fitness Clementi City,Jessa Samarita,5,,Date not found
Anytime Fitness Clementi City,Adonas Ho,5,,Date not found
Anytime Fitness Clementi City,tan ting xian,5,,Date not found
Anytime Fitness Clementi City,Ziya Kappil,5,,Date not found
Anytime Fitness Clementi City,KRISHNA PRASAD E,4,,Date not found
Anytime Fitness Clementi City,Methawee Kongster,5,,Date not found
Anytime Fitness Clementi City,N,4,,Date not found
Anytime Fitness Clementi City,Sowmya Vijayakumar,4,,Date not found
Anytime Fitness Clementi City,John Low,4,,Date not found
Anytime Fitness Clementi City,Nor Jali,5,,Date not found
Anytime Fitness Clementi City,Noor Zabidah,5,,Date not found
